name,contrast,dissimilarity,homogeneity,asm,energy,correlation,ent
rbc_03500.tif,4449.222230068497,34.73709483793517,0.596253201087131,0.3504697492051729,0.5920048557276983,0.3709271065550848,0.4407809773305368
rbc_03514.tif,3794.846691617824,29.52757573617682,0.6602317320733734,0.4310474086825438,0.6565420083151906,0.367877323258697,0.3894676995992776
rbc_10232.tif,4676.775933902973,36.6697267142151,0.57295929058619,0.3227826228960036,0.5681396156720666,0.3572963082254568,0.4590821834539933
rbc_00828.tif,5120.894710825507,39.99844643739849,0.5342182685860863,0.280314605726978,0.5294474532255095,0.3355995893499549,0.4887130437759588
rbc_07612.tif,3729.434644446014,29.16686674669868,0.6606201472391565,0.4312329134580675,0.6566832672286295,0.381353166876457,0.3893642524808416
rbc_05987.tif,4116.758562248429,31.87373773038627,0.6356076464696296,0.3983153902426311,0.631122325894617,0.364801676857047,0.4097853436923801
rbc_04119.tif,5660.921545088623,44.46437398488807,0.4801317501525349,0.2248985646672714,0.4742347147428912,0.3237998173203012,0.5284154898431677
rbc_02226.tif,4009.469246522138,30.81237200762658,0.6452220931726859,0.4116158632334325,0.6415729601794581,0.3666342694147822,0.4018729234709634
rbc_00431.tif,3832.042087423205,29.73010380622837,0.657373428188871,0.4277156232336373,0.6539997119522586,0.3804236804020615,0.3911886981063246
rbc_01049.tif,3855.572205352729,30.05042016806723,0.6540021366788363,0.4232020327373938,0.6505398010401776,0.36189335363852,0.3940604648287967
rbc_10186.tif,4474.867735329426,35.17293976414095,0.5918886344264006,0.3456386064480331,0.5879103728018694,0.3578706425708404,0.4446188381994097
rbc_00381.tif,3741.765270814208,29.38182331756232,0.6588267721201349,0.4291025307384279,0.6550591810962029,0.3757159178757031,0.3906470057448322
rbc_00154.tif,3410.231339594661,27.07435915542688,0.6808486449626784,0.4577811102591465,0.6765952336952622,0.406566633549312,0.3726205321592014
rbc_01276.tif,3440.327519242991,27.26700091801426,0.6767713383175926,0.4525405504837257,0.6727113426156316,0.3840920101781031,0.3754621195401198
rbc_01262.tif,5416.749523338747,42.37539721771061,0.5118130913251462,0.2566856157966411,0.5066415061921408,0.3121246445504599,0.5049607196143561
rbc_11918.tif,4278.515924016665,33.29651860744298,0.6131727052151638,0.3690181822156658,0.6074686676822647,0.3775704087838471,0.4289398100049342
rbc_09762.tif,4742.091801426453,36.86688793164324,0.5752994286137838,0.3254353411859928,0.5704694042505635,0.3401367661136596,0.4573076697909648
rbc_02151.tif,5095.618812230775,40.14137419673752,0.534532958853027,0.2808377790608301,0.529941297749883,0.3366283055028631,0.4879459952502732
rbc_01464.tif,3912.429771908764,30.45152178518466,0.647957935144356,0.4147929217421524,0.6440441923829081,0.3878735172400859,0.399727353042744
rbc_02810.tif,4082.639502859967,31.99223218699245,0.6277036575691488,0.3883077566712514,0.6231434479084662,0.3685445794916553,0.4164279793092461
rbc_09789.tif,4807.39707647765,37.77911164465786,0.5615793148152282,0.3096806799085125,0.5564896044927636,0.3517198588563379,0.4684364392254471
rbc_08118.tif,4583.181413741967,35.76767177459219,0.5867534064903492,0.3373871346184866,0.5808503547545499,0.3588791282931472,0.4504635276977776
rbc_05414.tif,4501.496504484146,34.40985806087141,0.6111117277495453,0.3679032685946433,0.6065503017843148,0.3315742100573311,0.4295567459084678
rbc_04934.tif,3384.828048866605,26.48668879316432,0.6909928334097771,0.4725174799728767,0.6873990689351249,0.3835210704299938,0.3635470451573848
rbc_04049.tif,2693.36487536191,21.3727844078808,0.7487824634014522,0.5562080192906614,0.745793550046299,0.4189680024587829,0.3112658507459362
rbc_01643.tif,4219.483652284443,33.21615705105572,0.6126872306705087,0.368589985332207,0.6071161217857808,0.3851551695038511,0.4297143125251506
rbc_11929.tif,4117.809335498905,32.18600381329002,0.624012184485445,0.3825218328025409,0.618483494365485,0.3691950726951451,0.4203977787354142
rbc_00165.tif,4009.438034037144,30.94371866393616,0.6515685267255449,0.4189866162343674,0.6472917551107594,0.3611797987925903,0.396677274997877
rbc_05035.tif,5583.416284160723,44.59459077748747,0.4711517086582724,0.2166716871805442,0.4654800609913858,0.3213244598745327,0.5345548324752039
rbc_01086.tif,3593.892662947532,28.28147729680107,0.6707235714195856,0.4452554986944077,0.6672746800938933,0.3928275621698682,0.380372470302946
rbc_06070.tif,3527.168844008191,27.75001765412047,0.6768990558381927,0.4533005914744966,0.673276014331787,0.3760314128353633,0.3747729241683423
rbc_04673.tif,4078.524962926347,31.86893580961796,0.6280984954769762,0.3894527898848593,0.6240615273231152,0.3791679635883909,0.4158593988495982
rbc_05551.tif,3849.625732646,30.52439799449191,0.6397628325447947,0.4035012759761474,0.6352175028886935,0.4052146280164544,0.4065186692660438
rbc_01722.tif,5135.449332674246,39.93164324553351,0.5407159310938863,0.2857985058797107,0.5346012587711618,0.3357003761160526,0.4843518342745226
rbc_05578.tif,3374.87988136431,26.22117082126969,0.7005318687452613,0.4860077662372141,0.6971425723890444,0.3895703708999761,0.3547199148270028
rbc_02217.tif,5200.229503566133,40.87041875573759,0.523516695221878,0.2677481432181239,0.5174438551361141,0.3460502474951017,0.4967971550430421
rbc_03860.tif,4777.053174210861,37.44664924793447,0.5615802818271225,0.3097592401836095,0.5565601855896714,0.3568341389708402,0.4682278695639515
rbc_02983.tif,4713.314313960878,36.42567615281406,0.5838110984422842,0.3352563429904707,0.5790132494083972,0.3403513909128288,0.4510083171685426
rbc_11900.tif,3939.898171033119,30.76336416919709,0.6442484305058127,0.4096247387493109,0.6400193268560809,0.3644548024406746,0.4029357930269508
rbc_03531.tif,4031.428995127462,31.70171598050985,0.6315429897704212,0.3944926155410882,0.6280864713883656,0.3820343195715785,0.412712683816663
rbc_09752.tif,3368.271449756373,26.51945484075983,0.6893213425884895,0.4700927929295312,0.6856331328994619,0.4093561382857562,0.3647328166753128
rbc_06307.tif,5261.652990608008,41.39114469317138,0.5169985057269147,0.2603473005447291,0.5102423939116869,0.3404953262503059,0.5021740993161801
rbc_05342.tif,3568.564649389167,28.01595932490643,0.6736226583321012,0.4483703133695769,0.6696045947942539,0.4013567782073149,0.3782951728516414
rbc_06887.tif,5115.937716262975,39.92585269401879,0.5365701493220042,0.2822630142458541,0.5312843064178107,0.33904143583589,0.4879728647969958
rbc_11479.tif,4447.187345526446,34.70602358590495,0.5991030707788282,0.3524789354714704,0.5936993645537028,0.3573199414628396,0.439245371377336
rbc_01697.tif,5146.591059953393,40.41762587387896,0.5254391212114448,0.2699447990148257,0.5195621223827096,0.3271549788797867,0.4952626886752455
rbc_04710.tif,4304.791469528988,33.30188546006637,0.6186503658475523,0.3766052477475865,0.6136817153440263,0.3571038934641906,0.4238085819837742
rbc_01668.tif,4135.020831862156,32.38937928112421,0.6218867008220036,0.3802538773477628,0.6166472876351301,0.3685114255892151,0.4213856453146611
rbc_07190.tif,5106.865899300896,39.57757220535273,0.5454144496942873,0.2906505727776597,0.5391201839828107,0.3344057882917979,0.4809800209991692
rbc_03490.tif,5060.81477296801,39.65214321022526,0.5347065279721163,0.2785972204672543,0.5278230958069704,0.3379329541864459,0.4892894106470808
rbc_02003.tif,4893.191582515359,38.44234164253937,0.5484570384249934,0.2951600342966413,0.5432863280965584,0.3551375221947853,0.4784829443949598
rbc_07609.tif,3858.910387684486,29.88023444671986,0.6577155503429609,0.4268848909606668,0.6533642865665883,0.3598725781257677,0.391842803150483
rbc_06926.tif,3673.339170962503,28.45364027964127,0.6720924196851299,0.4450665431311242,0.6671330775273583,0.3685770168093666,0.3802157967592361
rbc_04658.tif,5319.138478920981,41.51415860461832,0.5234044728110473,0.2676755171011689,0.5173736726015046,0.3330146279603902,0.4972564210764261
rbc_08936.tif,4909.793234941035,38.62933408657581,0.54554106842278,0.2915648021463659,0.5399674084112539,0.3438458007537455,0.480114869587582
rbc_01537.tif,4985.789421651013,38.71548619447779,0.555737978643983,0.3035033210166969,0.550911354953496,0.3439054738749472,0.4720670994207095
rbc_05779.tif,4930.185862580326,38.3039333380411,0.5598329056644447,0.307405822878215,0.5544419021666878,0.3370552693298375,0.4698468997379932
rbc_00167.tif,3505.991102323282,27.68773391709625,0.6804385627250632,0.4555873467412028,0.6749721081209229,0.3841508398386152,0.3740960534492777
rbc_05631.tif,4325.403855659911,33.94576654191088,0.6047910238055032,0.3593877117677261,0.5994895426675315,0.3719778866001714,0.4350437938352835
rbc_05194.tif,3739.664006779182,29.04215803968646,0.6662622528831409,0.4385898234144633,0.6622611444245112,0.3719681420262546,0.3844148691317404
rbc_01480.tif,4521.32222300685,34.75884471435634,0.6040632604440767,0.359388040889102,0.5994898171688173,0.3337449985950194,0.4354275236339529
rbc_00577.tif,4171.906503777982,32.91052891744933,0.6159037372311525,0.3734919290786716,0.6111398604891286,0.3654819791252096,0.4258327690778139
rbc_01669.tif,4861.709060094627,38.24701645364028,0.5565542455492124,0.3035814524366677,0.5509822614537311,0.3496132736967636,0.4724955651253782
rbc_00588.tif,5158.319327731093,40.62537956359014,0.5278811381889051,0.2700925645392429,0.5197043049073606,0.3402711949102402,0.4961884663023464
rbc_11330.tif,5595.707930230915,43.66443047807358,0.4946410599539062,0.2391114319257737,0.488990216595152,0.3161915555994543,0.5174959888076838
rbc_01651.tif,4822.039121530965,37.65129581244263,0.566352706289764,0.3148094580966179,0.5610788341192509,0.3452593036385112,0.4646162035542787
rbc_03708.tif,3595.193559776852,28.60249982345879,0.6589765749596426,0.4279002902456586,0.65414087950965,0.4092440586174244,0.3910126629759603
rbc_02199.tif,4760.430336840618,37.12633288609561,0.5711412682997663,0.3200605896495683,0.5657389766045542,0.3434577182989755,0.4610224561015595
rbc_05806.tif,3506.678483157969,27.18226113975002,0.6897011910095675,0.4705778380506506,0.6859867622998643,0.3724459175061273,0.3647480446746573
rbc_02614.tif,3893.634771555681,30.80093213756091,0.6398414022150707,0.4043094484748042,0.6358533230823002,0.3857552259448446,0.406337985860758
